song_id,title,release,artist_name,Genre
1874,Tu Roop Ki Rani Main Choron Ka Raja,Roop Ki Rani Choron Ka Raja,"Lata Mangeshkar, Talat Mahmood",Dance
1875,Fake Ishq,Housefull 3,"Altamash Faridi, Kailash Kher, Nakash Aziz",Sad
1876,Harry Is Not Bhramchari,Shaadi Ke Side Effects,"Ishq Bector, Jazzy B",Dance
1877,Din Sara Guzara Tore Angana,Junglee,"Lata Mangeshkar, Mohammed Rafi",Romantic
1878,Desi Romance,Shaadi Ke Side Effects,"Arijit Singh, Suchi",Dance
1879,Do Hanson Ka Joda,Gunga Jumna,Lata Mangeshkar,Sad
1880,Taki Oh Taki,Himmatwala,"Asha Bhosle, Kishore Kumar",Dance
1881,Taki Oh Taki,Himmatwala,"Asha Bhosle, Bappi Lahiri",Dance
1882,Yeh Raaste Hai Pyaar Ke,Yeh Raaste Hain Pyaar Ke,"Jaspinder Narula, Shaan",Dance
1883,Pinjra Tod Ke,Simran,Sunidhi Chauhan,Bollywood
1884,Mere Buddy,Bhoothnath,"Amitabh Bachchan, Armaan Malik",Dance
1885,Chugliyaan,Once Upon A Time In Mumbaai Dobara,"Javed Ali, Sahir Ali Bagga",Dance
1886,Mohe Chedo Na,Lamhe,Lata Mangeshkar,Dance
1887,Ishq Vishq Pyaar Vyaar,Ishq Vishk,"Alka Yagnik, Kumar Sanu",Romantic
1888,Jeeye To Jeeye Kaise (Duet Version),Saajan,"Anuradha Paudwal, Kumar Sanu, S.P. Balasubrahmanyam",Romantic
1889,O Mehbooba,Sangam,Mukesh,Romantic
1890,Alcholic (Remix),The Shaukeens,Yo Yo Honey Singh,Dance
1891,Pehli Baar Mile Hain,Saajan,S.P. Balasubrahmanyam,Dance
1892,Main Hoon No 1 Gawaiya,Saajan Chale Sasural,"Kunal Ganjawala, Satyanarayan, Satyanarayan Mishra, Vinod Rathod",Bollywood
1893,Tu,Bobby Jasoos,"Papon, Shreya Ghoshal",Romantic
1894,Rab Ka Shukrana,Jannat 2,Mohit Chauhan,Romantic
1895,Ek But Banaoonga,Asli Naqli,Mohammed Rafi,Romantic
1896,Muskurane (Unplugged),Citylights,"Jeet Gannguli, Mohammed Irfan",Romantic
1897,Naina Milaike,Saathiya,"Madhushree, Sadhana Sargam",Dance
1898,Full Jhol,Jackpot,"Akasa Singh, Mika Singh",Dance
1899,O Saathi Re,Omkara,"Shreya Ghoshal, Vishal Bhardwaj",Dance
1900,Awara Hoon,Awaara,Mukesh,Dance
1901,Tere Pyar Mein Dil Deewana,Coolie No. 1,"Alka Yagnik, Udit Narayan",Romantic
1902,Sunny Sunny (Remix),Yaariyan,"Neha Kakkar, Yo Yo Honey Singh",Dance
1903,In Panchion Ko Dekh Kar,Koi Mil Gaya,"Baby Sneha, Kavita Krishnamurthy, Shaan",Dance
1904,Lovely (Remix),Happy New Year,"Fateh, Kanika Kapoor, Miraya Varma, Ravindra Upadhyay",Dance
1905,Mere Mehboob Tujhe,Mere Mehboob,Mohammed Rafi,Sad
1906,Naam Mera Premkali,Chaalbaaz,Kavita Krishnamurthy,Dance
1907,Humka Peeni Hai Peeni,Dabangg,"Master Saleem, Shabab Sabri",Dance
1908,Humka Peeni Hai,Dabangg,"Master Saleem, Shabab Sabri, Wajid",Dance
1909,Bye Bye Miss Good Night,Saajan Chale Sasural,"Alka Yagnik, Kumar Sanu",Romantic
1910,Bana Ke Kyon Bigada Re,Zanjeer,Lata Mangeshkar,Sad
1911,Mausam Hai Bada Qatil,Chup Chup Ke,Sonu Nigam,Dance
1912,Ram Narayan Baaja Bajaata,Saajan Chale Sasural,Udit Narayan,Dance
1913,Ek Duje Ke Vaaste,Dil To Pagal Hai,"Hariharan, Lata Mangeshkar",Dance
1914,Yeh Joker,Joker,"Shweta Pandit, Sonu Nigam",Dance
1915,Ae Mohabbat Zindabad,Mughal-E-Azam,Mohammed Rafi,Sad
1916,Daiyya Maiyya,Kill Dil,"Rasika Chandrashekhar, Shankar Mahadevan, Udit Narayan",Dance
1917,Yaad Mein Teri,Mere Mehboob,"Lata Mangeshkar, Mohammed Rafi",Sad
1918,Hum To Dil Chahen Tumhara,Soldier,"Hema Sardesai, Kumar Sanu",Romantic
1919,Tumsa Koi Pyaara,Khuddar,"Alka Yagnik, Kumar Sanu",Romantic
1920,Diwani Tum Jawanon Ki,Dayavan,"Jolly Mukherjee, Mohammad Aziz, Sapna Mukherjee",Dance
1921,Vadiya,Udta Punjab,Amit Trivedi,Dance
1922,Sukh Karta (Ganpati Aarti),Atithi Tum Kab Jaoge,Amit Mishra,Devotional
1923,O Sathiya,Saaya,"Alka Yagnik, Udit Narayan",Dance
1924,Chuee Muee,Himmat Aur Mehanat,"Asha Bhosle, Mohammed Aziz",Romantic
1925,Flip Your Collar Back,Raja Natwarlal,Benny Dayal,Dance
1926,In Kadmon Ke Neeche,Kya Kehna,"Alka Yagnik, Kumar Sanu",Dance
1927,Mahek Bhi,Aiyyaa,Shreya Ghoshal,Romantic
1928,Dance Basanti (Remix),Ungli,"Anushka Manchanda, Vishal Dadlani",Dance
1929,Do Dilon Ke,Partition 1947,"Hariharan, Shreya Ghoshal",Patriotic
1930,Mere Angne Mein,Laawaris,Amitabh Bachchan,Dance
1931,Raat Ko Neend Aati Nahi,Judaai,"Alka Yagnik, Amit Kumar",Romantic
1932,Saiyyan,1:13:7 Ek Tera Saath,"Aaman Trikha, Swati Sharma",Romantic
1933,Mere Ghulam Tera,Laadla,"Alka Yagnik, Udit Narayan",Dance
1934,Sehra,Do Lafzon Ki Kahani,Ankit Tiwari,Romantic
1935,Sharma Ke Ye Kyon Sab Pardanashi,Chaudhvin Ka Chand,"Asha Bhosle, Shamshad Begum.",Dance
1936,Pyar Ko Ho Jane Do,Dushman,"Kumar Sanu, Lata Mangeshkar",Romantic
1937,Dil Darbadar,PK,Ankit Tiwari,Sad
1938,Rind Posh Maal,Mission Kashmir,Shankar Mahadevan,Dance
1939,Main Hoon Deewana Tera,Ek Paheli Leela,"Anjjan, Arijit Singh, Meet Bros",DanceRomantic
1940,Kaun Hai Woh,Ishq Vishk,"Alisha Chinai, Udit Narayan",Dance
1941,Raju Chacha,Raju Chacha,"Francis Menezes, Jatin-Lalit, Sehar, Shaan, Shraddha Pandit, Shweta Pandit, Sneha Pant",Dance
1942,Ankhon Se Tune Yeh Kya,Ghulam,"Alka Yagnik, Kumar Sanu",Romantic
1943,Tik Tuk,Rascals,"Daler Mehndi, Monali Thakur, Vishal Dadlani",Dance
1944,Yunhi Kat Jaayega,Hum Hai Rahi Pyaar Ke,"Alka Yagnik, Kumar Sanu",Romantic
1945,Ali Maula,Kurbaan,Salim Merchant,Motivational
1946,Yaara Yaara,Hum Tum,"Alka Yagnik, Udit Narayan",Dance
1947,Kahin Se Aayi Rani – Kahin Se Aaya Raja,Raju Chacha,"Amit Kumar, Ishwari, Kavita Krishnamurthy, Shraddha Pandit, Shweta",Dance
1948,Khuda Nigheban Ho,Mughal-E-Azam,Lata Mangeshkar,Sad
1949,Dhoop Ke Makaan Sa,Break Up Ke Baad,"Hitesh Sonik, Shekhar Ravjiani",Romantic
1950,Chheda Mera Dil Ne Tarana,Asli Naqli,Mohammed Rafi,Dance
1951,Beliya,Mehrunisa V Lub U,"Aditi Paul, Armaan Malik",Romantic
1952,Mahi,Irada,"Harshdeep Kaur, Shabab Sabri",Sad
1953,Aisa Deewana,Dil Maange More,Sonu Nigam,Romantic
1954,Har Har Gange,Bhoothnath Returns,Aaman Trikha,Dance
1955,Khambe Jaisi Khadi Hai,Dil,Udit Narayan,DanceRomantic
1956,Saawan Mein Lag Gayi Aag,Woodstock Villa,Mika Singh,Dance
1957,Dhoom Dhaam,Action Jackson,"Ankit Tiwari, Palak Muchhal",Romantic
1958,Aayi Re Aayi Re Khushi,Khushi,Sunidhi Chauhan,Dance
1959,Mera Jahan,Taare Zameen Par,"Adnan Sami, Ananya Wadkar, Auriel Cordo",Sad
1960,Let It Be,Desi Boyz,Shaan,Dance
1961,Dua,Kurbaan,"Kailash Kher, Marianne D'cruz Aiman, Sukhwinder Sing",Dance
1962,Badlapur,Badlapur,Multiple,Dance
1963,Jab Chaye Tera Jadoo,Main Aur Charles,Kanika Kapoor,Dance
1964,Gulon Mein Rang Bhare,Haider,Arijit Singh,Sad
1965,Main Hi Main Hoon,Ram Teri Ganga Maili,Suresh Wadkar,Romantic
1966,Yaad Teri Yaad,Jawani Diwani: A Youthful Joyride,"Abhijeet Sawant, Shreya Ghoshal",Dance
1967,Shabe Firaq,Chup Chup Ke,"Himesh Reshammiya, Tulsi Kumar",Dance
1968,Andaz Mera Mastana,Dil Apna Aur Preet Parai,Lata Mangeshkar,Dance
1969,Pyaar Kar,Single,"Kavita Krishnamurthy, Shaan, Udit Narayan",Dance
1970,Right Now (Remix),Housefull 2,"Sunidhi Chauhan, Suzzane De Mello, Wajid",Dance
1971,Aao Na,Haider,Vishal Dadlani,Dance
1972,Tere Pyar Mein Dildar,Mere Mehboob,Lata Mangeshkar,Dance
1973,Hai Isi Men Pyar Ki Abroo,Anpadh,Lata Mangeshkar,Sad
1974,Jhelum,Haider,Vishal Bhardwaj,Sad
1975,Yaad Aayee,Muskaan,Adnan Sami,Romantic
1976,Yaari Yaari,Purani Jeans,Ram Sampath,Bollywood
1977,Hai Jaana Hai Jaana,Pukar,Sujatha Mohan,Dance
1978,F.U.N. Fun Funaa,Luv Ka The End,Ali Zafar,Dance
1979,Muh Meetha Kara De,Rabba Main Kya Karoon,"Benny Dayal, Monali Thakur",Dance
1980,Mere Khwabon Ka,Jism,Udit Narayan,Romantic
1981,Mera Karma Tu,Karma,"Manhar Udhas, Mohammed Aziz, Suresh Wadkar",Patriotic
1982,Jumme Kie Raat Hai (Remix),Kick,"Mika Singh, Palak Muchhal",Dance
1983,Poore Chand,Goliyon Ki Rasleela Ram-leela,Shail Hada,Romantic
1984,Janeman Ek Nazar Dekh Le,Mere Mehboob,"Asha Bhosle, Lata Mangeshkar",Dance
1985,O Maa Tujhe Salaam,Khal Nayak,Jagjit Singh,Devotional
1986,Holi Aayi Re,Mashaal,"Kishore Kumar, Lata Mangeshkar, Mahendra Kapoor",Dance
1987,Aaja Mahiya,Yaadein,"Alka Yagnik, Udit Narayan",Dance
1988,O Haseena Zulfonwale Jane Jahan,Teesri Manzil,"Asha Bhosle, Mohammed Rafi",Dance
1989,Mora Gora Ang Laile,Bandini,Lata Mangeshkar,Romantic
1990,Rangreza,Rangreza,"Abhijeet Sawant, Pragya Patra",Romantic
1991,Sunny Sunny (Remix),Yaariyan,"Neha Kakkar, Yo Yo Honey Singh",Dance
1992,Koshampa,Kaanchi,"Aaman Trikha, Anweshaa, Sanchita Bhattacharya",Dance
1993,Sweety,Bobby Jasoos,"Aishwarya Nigam, Monali Thakur",Dance
1994,Sheher Mein,Rockstar,"Karthik, Mohit Chuahaan",Dance
1995,Mujhpe Har Haseena,Ishq Vishk,"Alisha Chinai, Kumar Sanu, Sonu Nigam",Dance
1996,Mitra,Band Baaja Baaraat,"Amitabh Bhattacharya, Salim Merchant",Sad
1997,Insaaf Ki Dagar Pe Bachchon Dikhaao Chal Ke,Gunga Jumna,Hemant Kumar,Motivational
1998,Tu Hi Tu,Nautanki Saala,Ayushman Khurana,Romantic
1999,No. 1 Punjabi,Chori Chori Chupke Chupke,"Jaspinder Narula, Sonu Nigam",Dance
2000,Jeeley Yeh Lamhe,Days Of Tafree,"Amit Mishra, Anupam Amod",Dance
2001,Aaur Main Khush Hoon,Kahaani 2,Ash King,Dance
2002,Alvida,Luv Shv Pyar Vyar,Mohammed Irfan,Romantic
2003,Bachalo Bachalo,Khullam Khulla Pyaar Karen,"Alka Yagnik, Sonu Nigam",Dance
2004,Tujhpe Fida,Heroine,"Shraddha Pandit, Sulaiman Merchant",Dance
2005,Kya Mil Gaya Hay Kya Kho Gaya,Sasural,"Lata Mangeshkar, Mohammed Rafi",Dance
2006,Chittiyaan Kalaiyaan (Remix),Roy,"Kanika Kapoor, Meet Bros",Dance
2007,Bumbro Bumbro,Mission Kashmir,"Jaspinder Narula, Shankar Mahadevan, Sunidhi Chauhan",Dance
2008,Khul Kabhi Toh,Haider,Arijit Singh,Romantic
2009,Pankhon Ko,Rocket Singh,Salim Merchant,Sad
2010,Miliyo Re,Monsoon Shootout,"Monali Thakur, Rochak Kohli",Sad
2011,Maula Sun Le Re,Madras Cafe,Papon,Sad
2012,Sweeta,Kill Dil,Adnan Sami,Dance
2013,Hona Hai Kya,Talaash,Ram Sampath,Dance
2014,Ram Kare Aisa Ho Jaye,Milan,Mukesh,Romantic
2015,Catch Me If U Can,Force 2,Amaal Mallik,Dance
2016,Kabhi Tu Chalia Lagta Hai,Patthar Ke Phool,"Lata Mangeshkar, S.P. Balasubrahmanyam",Dance
2017,Lakhon Tare Aasman Per,Hariyali Aur Rasta,"Lata Mangeshkar, Mukesh",Sad
2018,Farrata,Tumhari Sulu,"Adityan, Armaan Malik",Dance
2019,Ye Mera Dil Pagal Hai,Gardish,"Asha Bhosle, S.P. Balasubrahmanyam",Dance
2020,Tune Maari Entriyaan (Remix),Gunday,"Bappi Lahiri, KK, Neeti Mohan, Vishal Dadlani",Dance
2021,Dushman Dil Ka Jo,Roop Ki Rani Choron Ka Raja,Kavita Krishnamurthy,Dance
2022,Deewane Hai Deewanon Ko,Zanjeer,"Lata Mangeshkar, Mohammed Rafi",Dance
2023,Good Morning India,Khushi,Sonu Nigam,Dance
2024,Aap Aye To Khayal,Gumrah,Mahendra Kapoor,Romantic
2025,Holi Khelein,Begum Jaan,"Anmol Malik, Shreya Ghoshal",Dance
2026,Kar Doon Kamaal,Mujhse Shaadi Karogi,"Sukhwinder Singh, Sunidhi Chauhan",Dance
2027,Bekas Pe Karam Kijiye,Mughal-E-Azam,Lata Mangeshkar,Sad
2028,Haath Chhute Bhi,Pinjar,Jagjit Singh,Sad
2029,Yaadan Teriyan,Dil Diya Hai,Himesh Reshammiya,Sad
2030,Is Shaane Karam Ka – Qawali,Kachche Dhaage,Nusrat Fateh Ali Khan,Devotional
2031,Zulf Ki Chhaon Mein,Phir Wohi Dil Laya Hoon,"Asha Bhosle, Mohammed Rafi",Romantic
2032,Jhoom Barabar Jhoom,Policegiri,"Aaman Trikha, Pawni Pandey, Shabab Sabri, Vineet Singh",Dance
2033,Chhil Gaye Naina,NH 10,"Dipanshu Pandit, Kanika Kapoor",Sad
2034,Jab Tum (Female),Shaadi Abhi Baaki Hai,Shreya Ghoshal,Romantic
2035,Tandav,Chaalbaaz,,Dance
2036,Tu Mujhe Suna,Chandni,"Nitin Mukesh, Suresh Wadkar",Romantic
2037,Kabhi Khushboo,Saaya,K.K.,Sad
2038,Matari Kotmari Tumba,Jis Desh Mein Ganga Rehta Hai,Atul Kale,Dance
2039,Haule Haule (Remix),Rab Ne Bana Di Jodi,"Hard Kaur, Sukhwinder Singh",Dance
2040,Horn OK Please,Dedh Ishqiya,"Anushka Manchanda, Sukhwinder Singh, Yo Yo Honey Singh",Dance
2041,Raah Mein Un Se,Vijaypath,"Alka Yagnik, Kumar Sanu",DanceRomantic
2042,Nazar Bachakar Chale Gaye Woh,Dil Tera Deewana,Mohammed Rafi,Romantic
2043,Gudiya Rani,Lamhe,Lata Mangeshkar,Dance
2044,Saara Saara Din Tum Kaam Karoge,Nigahen,Kavita Krishnamurthy,Romantic
2045,Maine Pyar Kiya,Maine Pyar Kiya,"Lata Mangeshkar, S.P. Balasubrahmanyam",Dance
2046,Haila Haila,Koi Mil Gaya,"Alka Yagnik, Udit Narayan",Dance
2047,Dil Ye Ladaku,Saala Khadoos,Monali Thakur,Romantic
2048,Pyaar Se Pyaar,Raaz,Abhijeet,Dance
2049,Gunja Re Chandan,Nadiya Ke Paar,"Hemlata, Suresh Wadkar",Romantic
2050,Ek Garam Chai Ki Pyali,Har Dil Jo Pyar Karega,Anu Malik,Dance
2051,Noor E Khuda,My Name is Khan,"Adnan Sami, Shankar Ehsaan Loy, Shankar Mahadevan, Shreya Ghoshal",Motivational
2052,Saadi Galli Aaja (Remix),Nautanki Saala,Ayushman Khurana,Dance
2053,Tera Saath Ho,7 Welcome To London,Falak Shabir,Romantic
2054,Odhli Chunariya Tere Naam Ki,Pyaar Kiya To Darna Kya,"Alka Yagnik, Kumar Sanu",Dance
2055,Lakh Chhupao Chhup Na Sakega,Asli Naqli,Lata Mangeshkar,Dance
2056,Parinda,Jab Harry Met Sejal,Pardeep Sran,Bollywood
2057,Naraaz Savera Hai,Sangharsh,Kumar Sanu,Sad
2058,Tumse Pyar Ho Gaya,Shaadi Ke Side Effects,"Mili Nair, Neeti Mohan",Dance
2059,Jaane Ye Kya Hua,Karthik Calling Karthik,KK,Romantic
2060,Yeh Haseen Vadiyan Yeh Khula Aasman,Roja,"K. S. Chithra, S. P. Balasubramanyam",Romantic
2061,Yaariyan Mashup,Yaariyan,Multiple,Dance
2062,Main Hoon Roop Ki Rani,Roop Ki Rani Choron Ka Raja,Kavita Krishnamurthy,Dance
2063,Prem Jogan Ban Ke,Mughal-E-Azam,Ustad Bade Ghulam Ali,Sad
2064,Baap Ki Kasam,Mawaali,"Asha Bhosle, Kishore Kumar",Dance
2065,Dil Jaane Jigar Tujhpe Nisar Kiya Hai,Saajan Chale Sasural,"Alka Yagnik, Kumar Sanu",Romantic
2066,Ye Awaaz Hai,Indu Sarkar,Monali Thakur,Sad
2067,Jawani Ki Rail Kahin Choot Na Jaye,Coolie,"Anuradha, Shabbir Kumar",Dance
2068,Kuch To Baaki Hai,Milenge Milenge,Himesh Reshammiya,Sad
2069,Main Pyar Ka Rahi Hoon,Ek Musafir Ek Hasina,"Asha Bhosle, Mohammed Rafi",Romantic
2070,Kay Sera Sera,Pukar,"Kavita Krishnamurthy, Shankar Mahadevan",Dance
2071,Leke Pahla Pahla Pyar,C.I.D,"Asha Bhosle, Mohammed Rafi, Shamshad Begum.",Dance
2072,Jiya Dhadak Dhadak Jaye,Kalyug,Rahat Fateh Ali Khan,Romantic
2073,Ek Tha Tiger Mashup,Ek Tha Tiger,Multiple,Dance
2074,Gore Mukhde Pe Zulfa Di Chaava,Special 26,"Aaman Trikha, Shabab Sabri, Shreya Ghoshal",Dance
2075,Ae Ishq Yeh Sab Duniyawale,Mughal-E-Azam,Lata Mangeshkar,Romantic
2076,Kaun Main Haan Tum,Ajnabee,"Alka Yagnik, Udit Narayan",Dance
2077,Shikayat Hai,Jism,Roop Kumar Rathod,Sad
2078,Hai Hai Mirchi,Biwi No.1,"Alka Yagnik, Sukhwinder Singh",Dance
2079,Ruk Ja O Janewali Ruk Ja,Kanhaiya,Mukesh,Dance
2080,Majboor Tu Bhi Kahin,1920 - Evil Returns,Amit Mishra,Sad
2081,Soniye Mil Ja,Aaja Nachle,"Sukhwinder Singh, Sunidhi Chauhan",Bollywood
2082,Aao Milo Chalo,Jab We Met,"Shaan, Ustad Sultan Khan",Dance
2083,Happy Ending,Tees Maar Khan,"Abhijeet Sawant, Debojit Saha, Harshit Saxena",Dance
2084,O Jogi Jab Se Tu Aaya Mere Dwar,Bandini,Lata Mangeshkar,Dance
2085,Meri Qismat Men Tu Nahin Shayad,Prem Rog,"Lata Mangeshkar, Suresh Wadkar",Sad
2086,Chanchal Mann Ati Random,Shuddh Desi Romance,Divya Kumar,Dance
2087,Purza,Akira,Arijit Singh,Dance
2088,Ab Mujhko Jeena,Aashayein,Zubeen Garg,Dance
2089,Chaar Botal Vodka (Remix),Ragini MMS 2,,Dance
2090,Dheemi Dheemi,1947: Earth,Hariharan,Romantic
2091,Dil Me Kayi Armaan,Yeh Hai Judgement Hanged Till Death,Aaman Trikha,Sad
2092,Aahista Aahista,Bachna Ae Haseeno,"Lucky Ali, Shreya Ghoshal",Romantic
2093,Sooraj Dooba Hai Yaron (Remix),Roy,"Aditi Singh Sharma, Arijit Singh",Dance
2094,O Aasman Wale,Aaja Meri Jaan,Sonu Nigam,Sad
2095,Bawla Sa Sapna,Shaadi Ke Side Effects,"Chorus, Diva",Dance
2096,Bheegh Loon (Male),Khamoshiyan,Ankit Tiwari,Romantic
2097,The Mutton Song,Love Ka The End,Krishna Beura,Dance
2098,O Basanti Pavan,Jis Desh Mein Ganga Behti Hai,,Dance
2099,Yeh Umar Hai Kya,Professor,"Asha Bhosle, Manna Dey",Dance
2100,Mein Sharabi (Remix),Cocktail,Yo Yo Honey Singh,Dance
2101,Poore Se Zara Sa Kam Hain,Mausam,Rashid Khan,Sad
2102,Brothers Mashup,Brothers,Multiple,Dance
2103,Mili Khaak Mein Mohabbat,Chaudhvin Ka Chand,Mohammed Rafi,Sad
2104,Laila Majnu,Awesome Mausam,"Javed Ali, Monali Thakur",Dance
2105,Dekho Dekho Dil Ye Bole,Dhamaal,"Adnan Sami, Shaan",Dance
2106,Na Main Dhan Chahun,Kala Bazar,"Geeta Dutt, Sudha Malhotra",Sad
2107,Anandoloke,Kahaani 2,Clinton Cerejo,Dance
2108,Kahan Chal Diye Idhar To Aao,Jhuk Gaya Aasman,Mohammed Rafi,Romantic
2109,Aaya Aaya Toofan,Toofan,Kishore Kumar,Dance
2110,Monta Re,Lootera,Amit Trivedi,Sad
2111,Mere Mehboob Mein Kya Nahin,Mere Mehboob,"Asha Bhosle, Lata Mangeshkar",Dance
2112,Kal Ki Daulat Aaj Ki Khushian,Asli Naqli,Mohammed Rafi,Dance
2113,Saiyan Se Chhup Ke,Beta,"Anuradha Paudwal, Udit Narayan",Dance
2114,Sau Saal Pehle,Jab Pyar Kisi Se Hota Hai,"Lata Mangeshkar, Mohammed Rafi",Romantic
2115,G Phaad Ke (Remix),Happy Ending,"Divya Kumar, Shefali Alvarez",Dance
2116,Mere Maula,Khakee,"Kailash Kher, Richa Sharma",Sad
2117,Sajna Ve,Life is Beautiful,Rahat Fateh Ali Khan,Sad
2118,Mirzya,Mirzya - Dare To Love,"Akhtar Chanal Zahri, Daler Mehndi, Nooran Sisters, Sain Zahoor",Motivational
2119,Sheesha-E-Dil Itna Na Uchhalo,Dil Apna Aur Preet Parai,Lata Mangeshkar,Dance
2120,Tanu Weds Manu Returns (Mashup),Tanu Weds Manu Returns,Various,Dance
2121,Party All Night,Boss,Yo Yo Honey Singh,Dance
2122,Party All Night (Remix),Boss,Yo Yo Honey Singh,Dance
2123,Jai Govinda Jai Gopala,Bullett Raja,Neeraj Shridhar,Dance
2124,Tera Hi Karam,Karam,Pankaj Awasthi,Sad
2125,Rang Birangi Rakhee Lekar,Anpadh,Lata Mangeshkar,Dance
2126,Woh Chand Jaisi Ladki,Devdas,Udit Narayan,Romantic
2127,Woh Chand Jaisi Ladki,Devdas,Udit Narayan,Romantic
2128,Dooriyan Hain Zaroori Bhi Hai,Break Up Ke Baad,"Monica Dogra, Vishal Dadlani",Dance
2129,Main Hoon Prem Rogi,Prem Rog,Suresh Wadkar,Dance
2130,Jag Ja,Omkara,Suresh Wadkar,Romantic
2131,Tumhi Se,Chup Chup Ke,"Shreya Ghoshal, Vijay Yesudas",Romantic
2132,Main Kya Karoon Ram,Sangam,Lata Mangeshkar,Dance
2133,Na Jane Kahan Tum The,Zindagi Aur Khwab,"Manna Dey, Suman Kalyanpur",Romantic
2134,Meherbani (Remix),The Shaukeens,Jubin Nautiyal,Dance
2135,Jab Zero Diya Mere Bharat Ne,Purab Aur Pashchim,"Mahendra Kapoor, Manhar Udhas",Patriotic
2136,Hum Tumhe Kaise Bataye,Ekkees Toppon Ki Salaami,"Aaman Trikha, Taraannum Mallik",Romantic
2137,Rimjhim Ke Tarane Leke Aai Barsaat,Kala Bazar,"Geeta Dutt, Mohammed Rafi",Romantic
2138,Kunwara,Jodi Breakers,Salim Merchant,Dance
2139,Ja Ja Ja Mere Bachpan,Junglee,Lata Mangeshkar,Dance
2140,O Panchhi Pyare Sanjh Sakare,Bandini,Asha Bhosle,Dance
2141,Banda Parwar,Phir Wohi Dil Laya Hoon,Mohammed Rafi,Dance
2142,Mera Jeena Hai Kya,Aashayein,Neeraj Shridhar,Romantic
2143,Yeh Hai Bambai Nagaria,Don,Kishore Kumar,Dance
2144,Masoom Chehra Ye Qatil Adayen,Dil Tera Deewana,"Lata Mangeshkar, Mohammed Rafi",Romantic
2145,Shanana Na,Maine Dil Tujhko Diya,"Abhijeet, Alka Yagnik, Ayub, Dabboo Malik, Jordy Patel, Sriijiit",Dance
2146,Mehboob Mere,Biwi No.1,"Alka Yagnik, Sukhwinder Singh",Dance
2147,Rote Hue Ate Hain Sab,Muqaddar Ka Sikandar,Kishore Kumar,Dance
2148,Tujhko Jo Paaya,Crook,Mohit Chauhan,Romantic
2149,Pe.. Pe.. Pepein… (Version 2),Chance Pe Dance,"Hard Kaur, Master Saleem, Neeraj Shridhar, Tulsi Kumar",Dance
2150,Touch Me,Himmat Aur Mehanat,"Asha Bhosle, Kishore Kumar",Romantic
2151,Samjho Ho Hi Gaya,Lage Raho Munna Bhai,"Arshad Warsi, Sanjay Dutt, Vinod Rathod",Dance
2152,Miss India Martee Mujhpe,Dhamal,"Adnan Sami, Amit Kumar",Dance
2153,Kashmir Ki Kali Hoon Main,Junglee,Lata Mangeshkar,Romantic
2154,Barsaat Ke Mausam Mein,Naajayaz,"Kumar Sanu, Roop Kumar Rathod",Dance
2155,Chammak Challo (Remix),Ra-One,"Akon, Hamsika Iyer",Dance
2156,Aaj Udta Hua Ek Panchhi,Gehra Daag,Mohammed Rafi,Dance
2157,Ek Tu Hi Bharosa,Pukar,Lata Mangeshkar,Devotional
2158,Dhanak,Dhanak,Monali Thakur,Dance
2159,Bhaag Milky Bhaag,Running Shaadi,"Sanam Puri, Sonu Kakkar",Dance
2160,Follow Me,Ajab Prem Ki Ghazab Kahani,Hard Kaur,Dance
2161,Mil Gaya,Unees Bees,"Mohammed Rafi, Udit Narayan, Usha Mangeshkar",Dance
2162,Paayal Meri,Rajkumar,"Alka Yagnik, Udit Narayan",Dance
2163,Sanam Tum Jahan Mera Dil Wahan,Kaalia,Asha Bhosle,Dance
2164,Koi Patthar Se Na Maare,Aaja Nachle,"Shreya Ghoshal, Sonu Nigam, Sunidhi Chauhan",Sad
2165,Sun Le Meri Payal Ke Geet,Sasural,Lata Mangeshkar,Dance
2166,Le Jaa Tu Mujhe,F.A.L.T.U,Atif Aslam,Bollywood
2167,Dil Mein Baji Pyar Ki Shehnaiyan,Kohinoor,Lata Mangeshkar,Dance
2168,Darbadar,I Me Aur Main,"Altamash Khan, Divya Kumar, Harshit Chouhan, Monali Thakur, Shadaab",Romantic
2169,Main Teri Huyi Re Balma,Gehra Daag,Asha Bhosle,Dance
2170,Ek Din Aap,Yes Boss,"Alka Yagnik, Kumar Sanu",DanceRomantic
2171,Party To Banti Hai (Remix),Bhoothnath Returns,"Meet Bros, Mika Singh",Dance
2172,Kuch Khaas,Fashion,"Mohit Chauhan, Neha Bhasin",Dance
2173,Baatein Kuch Ankahee,Life In A Metro,"Adnan Sami, Pritam Chakraborty",Romantic
2174,Aaj Ki Party (Remix),Bajrangi Bhaijaan,Mika Singh,Dance
2175,Ae Watan Ae Watan Humko Teri Qasam,Shaheed,Mohammed Rafi,Patriotic
2176,Ajnabi,Madras Cafe,Zebunnisa Bangash,Romantic
2177,Peer Manava,Black & White,"Shraddha Pandit, Sukhwinder Singh",Dance
2178,Kehta Hai Joker Sara Zamana,Mera Naam Joker,Mukesh,Dance
2179,Dil Mein Sanam Ki Soorat,Phir Teri Kahani Yaad Aayi,"Alka Yagnik, Kumar Sanu",Romantic
2180,Tanhai Tanhai,Koyla,"Alka Yagnik, Udit Narayan",Dance
2181,Woh Dekho Jala Ghar Kisi Ka,Anpadh,Lata Mangeshkar,Sad
2182,Zara Nazron Se Kah Do Ji,Bees Saal Baad,Hemant Kumar,Romantic
